track_added_at,track_id,track_name,track_api,artist_id
2017-12-03T15:21:46Z,75Kchp4GZGyu61amcr8jRT,Lush Life - Acoustic Version,https://open.spotify.com/track/75Kchp4GZGyu61amcr8jRT,1Xylc3o4UrD53lo9CvFvVg
2017-12-03T15:21:46Z,1Xwh83YOFQARZ3QXscP123,I Was Made For Loving You,https://open.spotify.com/track/1Xwh83YOFQARZ3QXscP123,"1vSN1fsvrzpbttOYGsliDr,6eUKZXaKkcviH0Ku9w2n3V"
2023-02-10T14:43:31Z,0MsLcStKOzqMxpE5b7NO8K,Helen,https://open.spotify.com/track/0MsLcStKOzqMxpE5b7NO8K,2F3Mdh2idBVOiMTxXoxc10
2017-12-03T15:21:46Z,1eYY6nY4KiKXAT7QIQKyl5,Feels Like A River (feat. Michael McCrae),https://open.spotify.com/track/1eYY6nY4KiKXAT7QIQKyl5,"0vSNFAo2h20zd3HOBcM8BX,7LuydnF4MvKtvUMLfkH9Gd"
2017-12-03T15:21:46Z,0j2WBxWZnWti5TpSxjJvPb,Love on the Weekend,https://open.spotify.com/track/0j2WBxWZnWti5TpSxjJvPb,0hEurMDQu99nJRq8pTxO14
2017-12-03T15:21:46Z,4OeXeFN1dxx3LTrjcKGSV9,SOS (Overboard),https://open.spotify.com/track/4OeXeFN1dxx3LTrjcKGSV9,5Wfvw7rDz7HA6gE2z6QhqO
2017-12-03T15:21:46Z,2lPH8YSWdxo8SbJnYnZxUG,Rather Be with You,https://open.spotify.com/track/2lPH8YSWdxo8SbJnYnZxUG,6tUJpYN2aYiXbzAcg0pIOo
2017-12-03T15:21:46Z,5hmLPzFW7oH8QQ9LRu1HUl,Selfish Love,https://open.spotify.com/track/5hmLPzFW7oH8QQ9LRu1HUl,5Mq7iqCWBzofK39FBqblNc
2017-12-03T15:21:46Z,1e3Q7gE5TRUklXOlZFKIrv,Find The River,https://open.spotify.com/track/1e3Q7gE5TRUklXOlZFKIrv,4KWTAlx2RvbpseOGMEmROg
2017-12-03T15:21:46Z,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y,"5ZsFI1h6hIdQRw2ti0hz81,06HL4z0CvFAxyc27GXpf02"
2017-12-03T15:21:46Z,1elf0VaP9hSfBEchqqCYoj,For All Time,https://open.spotify.com/track/1elf0VaP9hSfBEchqqCYoj,7LTI9KZLhnMbrDojlJK7Li
2017-12-03T15:21:46Z,2eYW50qLh9ORvfm9h2SE12,We Watched It All Come Down,https://open.spotify.com/track/2eYW50qLh9ORvfm9h2SE12,1YyIIzRWYsa0kIJpqoSTRZ
2017-12-03T15:21:46Z,19bvVIF88d0PkFp8PNqX3q,Hold On,https://open.spotify.com/track/19bvVIF88d0PkFp8PNqX3q,0IIPgITtEO4JJfipw57KGv
2017-12-03T15:21:46Z,1knUACOt5yfNAYn7gnYQVt,Work,https://open.spotify.com/track/1knUACOt5yfNAYn7gnYQVt,3GQboECxDT1xqPPWC30p7v
2017-12-03T15:21:46Z,1ySq58mz23a7QPEks7l0bk,Anywhere We Go - Stripped Down,https://open.spotify.com/track/1ySq58mz23a7QPEks7l0bk,7yNfjZY3QJpm4cUj1i0fWD
2017-12-03T15:21:46Z,2im8Pxe6JuPf6dhpxhl2nX,Shine,https://open.spotify.com/track/2im8Pxe6JuPf6dhpxhl2nX,7D5oTJSXSHf51auG0106CQ
2023-02-10T14:43:31Z,78NogwkqVC4GBQMxOwOQrC,Through The Echoes,https://open.spotify.com/track/78NogwkqVC4GBQMxOwOQrC,7x5rK9BClDQ8wmCkYAGsQp
2017-12-03T15:21:46Z,5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n,6x2LnllRG5uGarZMsD4iO8
